msoa,mode,time,area_m2,area_deg2
E02001499,CAR,15minutes,178635588.63819864,0.0046652399999999985
E02001500,CAR,15minutes,170307796.63716677,0.004448559999999984
E02001501,CAR,15minutes,354184917.73356664,0.009252779999999945
E02001502,CAR,15minutes,172755072.95587215,0.004511300000000011
E02001503,CAR,15minutes,176715150.32046747,0.004618539999999972
E02001504,CAR,15minutes,336777521.98747337,0.008801590000000139
E02001505,CAR,15minutes,185508271.773297,0.004849914999999963
E02001506,CAR,15minutes,186934810.1102963,0.004887899999999985
E02001507,CAR,15minutes,231998075.6265486,0.006068119999999968
E02001508,CAR,15minutes,261569226.502169,0.006844255000000005
E02001509,CAR,15minutes,282161376.9653069,0.007229409999999921
E02001510,CAR,15minutes,257045998.9562862,0.00658737499999999
E02001511,CAR,15minutes,252251700.45821908,0.006464554999999965
E02001512,CAR,15minutes,232277457.05982316,0.005954205000000024
E02001513,CAR,15minutes,279437289.3643529,0.007166105000000059
E02001514,CAR,15minutes,178482724.0283898,0.0045752650000000375
E02001515,CAR,15minutes,205410744.65372097,0.005267605000000105
E02001516,CAR,15minutes,159629207.63430637,0.004096405000000061
E02001517,CAR,15minutes,147828240.63922268,0.0037948000000000465
E02001518,CAR,15minutes,112523225.37090552,0.002889500000000054
E02001519,CAR,15minutes,209003375.79875475,0.005366259999999955
E02001520,CAR,15minutes,268916985.20725113,0.00690991999999997
E02001521,CAR,15minutes,160896197.74287987,0.004135339999999991
E02001522,CAR,15minutes,282925221.0601904,0.007267690000000091
E02001523,CAR,15minutes,208150711.84077486,0.005349565000000069
E02001524,CAR,15minutes,262364111.6929203,0.006743455000000056
E02001525,CAR,15minutes,206756870.15020788,0.005315445000000055
E02001526,CAR,15minutes,170934336.66613162,0.004393960000000029
E02001527,CAR,15minutes,193637396.16949394,0.0049783250000000265
E02001528,CAR,15minutes,229962334.420711,0.005911445000000109
E02001529,CAR,15minutes,190909148.8305,0.004910355000000017
E02001530,CAR,15minutes,264137997.58940718,0.006790190000000016
E02001531,CAR,15minutes,203849118.84176508,0.005245520000000063
E02001532,CAR,15minutes,308426976.0356677,0.007943255000000041
E02001533,CAR,15minutes,218650597.0128353,0.005623879999999922
E02001534,CAR,15minutes,212708306.41616434,0.005473809999999995
E02001535,CAR,15minutes,258748708.93257022,0.00666184000000009
E02001536,CAR,15minutes,274721487.669303,0.00707788500000011
E02001537,CAR,15minutes,251328732.13328302,0.006473870000000077
E02001538,CAR,15minutes,258791044.04510018,0.006666644999999985
E02001539,CAR,15minutes,217313546.3312378,0.0055556699999998885
E02001540,CAR,15minutes,263231867.2224231,0.006736214999999965
E02001541,CAR,15minutes,414055701.72450733,0.010595884999999949
E02001542,CAR,15minutes,303913670.48057306,0.007781114999999877
E02001543,CAR,15minutes,285008209.5049421,0.007308409999999894
E02001544,CAR,15minutes,218846129.56818792,0.005607934999999981
E02001545,CAR,15minutes,166522216.71235308,0.004273090000000108
E02001546,CAR,15minutes,230692909.32624954,0.005913930000000012
E02001547,CAR,15minutes,359894657.9197602,0.009229894999999993
E02001548,CAR,15minutes,202191890.6954713,0.005188870000000085
E02001549,CAR,15minutes,209110581.992465,0.005366815000000152
E02001550,CAR,15minutes,200251997.18276313,0.005143180000000165
E02001551,CAR,15minutes,214099249.00695857,0.005499549999999983
E02001552,CAR,15minutes,208475085.60791788,0.005352350000000135
E02001553,CAR,15minutes,159023759.1272115,0.0040854250000000305
E02001554,CAR,15minutes,329661692.2844491,0.008466890000000157
E02001555,CAR,15minutes,198418131.78450653,0.005099099999999966
E02001556,CAR,15minutes,159052130.73950177,0.004087449999999935
E02001557,CAR,15minutes,189162014.6787708,0.004862820000000013
E02001558,CAR,15minutes,247108307.1138372,0.006354650000000152
E02001559,CAR,15minutes,159151053.88286385,0.0040931400000000714
E02001560,CAR,15minutes,200911114.67201993,0.005168145000000007
E02001561,CAR,15minutes,202468466.73328024,0.005209845000000011
E02001562,CAR,15minutes,144460912.63287693,0.0037165600000000055
E02001563,CAR,15minutes,164203433.46123758,0.004225050000000027
E02001564,CAR,15minutes,227982327.7062152,0.005868170000000082
E02001565,CAR,15minutes,134090675.81175683,0.003449829999999941
E02001566,CAR,15minutes,160231354.7965667,0.0041259149999999835
E02001567,CAR,15minutes,417443464.6736225,0.010741335000000058
E02001568,CAR,15minutes,195428247.91618413,0.005032780000000028
E02001569,CAR,15minutes,161081788.700635,0.004148444999999998
E02001570,CAR,15minutes,165776976.71581522,0.00427230499999999
E02001571,CAR,15minutes,445934898.64357585,0.011473220000000143
E02001572,CAR,15minutes,291848804.1512928,0.0075240600000000355
E02001573,CAR,15minutes,213654866.71633154,0.005508779999999929
E02001574,CAR,15minutes,178006890.19569558,0.0045889350000000665
E02001575,CAR,15minutes,152895489.4664059,0.003940825000000028
E02001576,CAR,15minutes,318791467.9861379,0.008233380000000073
E02001577,CAR,15minutes,333068373.78128445,0.008603239999999995
E02001578,CAR,15minutes,296464306.0269864,0.0076346850000000785
E02001579,CAR,15minutes,251992914.64328346,0.006492009999999999
E02001580,CAR,15minutes,214757782.22140256,0.00553459500000008
E02001581,CAR,15minutes,213020937.9584771,0.005491465000000015
E02001582,CAR,15minutes,216593532.22001207,0.00558597500000007
E02001583,CAR,15minutes,193964646.62673447,0.005003014999999985
E02001584,CAR,15minutes,298828114.19609696,0.007710630000000063
E02001585,CAR,15minutes,225491131.85059702,0.0058190800000000615
E02001586,CAR,15minutes,157932967.6943674,0.004077010000000026
E02001587,CAR,15minutes,202255877.4990643,0.005221544999999979
E02001588,CAR,15minutes,158556134.9678982,0.00409511500000007
E02001589,CAR,15minutes,169282009.26271337,0.004374199999999947
E02001590,CAR,15minutes,211197450.3096879,0.005458104999999922
E02001591,CAR,15minutes,178234500.6765761,0.0046063
E02001592,CAR,15minutes,217841583.52100348,0.005629370000000041
E02001593,CAR,15minutes,259712575.92259023,0.006712549999999951
E02001594,CAR,15minutes,194885303.98827404,0.005037399999999943
E02001595,CAR,15minutes,394881519.90575755,0.01021071999999995
E02001596,CAR,15minutes,269395429.9235679,0.00696349500000013
E02001597,CAR,15minutes,382529042.42437917,0.009892349999999892
E02001598,CAR,15minutes,259514107.7519192,0.006712854999999951
E02001599,CAR,15minutes,307486946.5640717,0.007951155000000031
E02001600,CAR,15minutes,165585748.46887788,0.0042840550000000695
E02001601,CAR,15minutes,359824845.5307703,0.009314004999999955
E02001602,CAR,15minutes,268885985.6417781,0.006958754999999947
E02001603,CAR,15minutes,265321853.31156132,0.006868985000000042
E02001604,CAR,15minutes,161728633.82148468,0.004189820000000068
E02001605,CAR,15minutes,254464203.52286673,0.006593315000000097
E02001606,CAR,15minutes,239979647.6680935,0.006220564999999934
E02001607,CAR,15minutes,224427947.09632307,0.005819154999999918
E02001608,CAR,15minutes,160685476.10186538,0.0041668250000000346
E02001609,CAR,15minutes,261774977.2199815,0.006790309999999973
E02001610,CAR,15minutes,215393584.15944976,0.005593605000000016
E02001611,CAR,15minutes,312565199.5302163,0.00806411499999998
E02001612,CAR,15minutes,382832867.4233189,0.009881079999999926
E02001613,CAR,15minutes,186321954.71256125,0.004808069999999879
E02001614,CAR,15minutes,211081857.2310866,0.005446725000000043
E02001615,CAR,15minutes,276978539.2039879,0.0071525100000000225
E02001616,CAR,15minutes,178024963.52266544,0.004601840000000048
E02001617,CAR,15minutes,235688378.65867594,0.006091794999999896
E02001618,CAR,15minutes,199366523.19324967,0.005155504999999954
E02001619,CAR,15minutes,181727754.85563773,0.00469787500000003
E02001620,CAR,15minutes,207346397.18262672,0.0053604000000000915
E02001621,CAR,15minutes,157160121.77749312,0.0040641200000000625
E02001622,CAR,15minutes,174906297.0994015,0.004523620000000056
E02001623,CAR,15minutes,160733947.49492598,0.00415797000000002
E02001624,CAR,15minutes,142645763.2947231,0.0036894600000000775
E02001625,CAR,15minutes,166211948.728247,0.004299819999999955
E02001626,CAR,15minutes,163591093.04672706,0.004233430000000002
E02001627,CAR,15minutes,180985198.64086008,0.0046839200000000575
E02001628,CAR,15minutes,517773616.008918,0.013395860000000056
E02001629,CAR,15minutes,153697342.99812222,0.003978000000000018
E02001630,CAR,15minutes,152069463.3625237,0.003935744999999959
E02001631,CAR,15minutes,145677802.04844716,0.0037716699999999987
E02001632,CAR,15minutes,137681419.66861644,0.0035649800000000223
E02001633,CAR,15minutes,192258935.4885291,0.004980525000000112
E02001634,CAR,15minutes,146447687.70331806,0.003794430000000036
E02001635,CAR,15minutes,170833395.82588914,0.004426220000000042
E02001636,CAR,15minutes,135584660.9148143,0.003513150000000007
E02001637,CAR,15minutes,108727427.87799555,0.002817264999999991
E02001638,CAR,15minutes,130110639.68146169,0.003372115
E02001639,CAR,15minutes,133825157.43233915,0.003469105000000031
E02001640,CAR,15minutes,137933498.18416932,0.0035754400000000135
E02001642,CAR,15minutes,290824285.6464497,0.007535119999999969
E02001643,CAR,15minutes,177851794.44623405,0.004612230000000015
E02001646,CAR,15minutes,141746860.51497632,0.003677019999999995
E02001647,CAR,15minutes,192870329.4065488,0.004999669999999997
E02001648,CAR,15minutes,186554435.81600314,0.004839994999999949
E02001649,CAR,15minutes,163936113.05125666,0.004251115000000048
E02001650,CAR,15minutes,118452703.85264237,0.0030728949999999774
E02001651,CAR,15minutes,208919378.26092592,0.005420819999999988
E02001652,CAR,15minutes,132555672.39226213,0.0034386200000000103
E02001653,CAR,15minutes,118080719.38951738,0.003063379999999977
E02001654,CAR,15minutes,141571858.39134488,0.003671799999999978
E02001655,CAR,15minutes,181118317.07527527,0.00469769500000002
E02001656,CAR,15minutes,171997020.10082144,0.0044633949999999915
E02001657,CAR,15minutes,196187649.906012,0.005092059999999989
E02001658,CAR,15minutes,145279760.46220165,0.0037692200000000154
E02001659,CAR,15minutes,193826731.23087808,0.005027829999999988
E02001660,CAR,15minutes,157366567.8333017,0.004084304999999969
E02001661,CAR,15minutes,130874508.11135848,0.0033962749999999647
E02001662,CAR,15minutes,179345757.72814703,0.004654215000000012
E02001663,CAR,15minutes,123043257.99253397,0.0031946399999999964
E02001664,CAR,15minutes,167501504.7837893,0.004348089999999959
E02001665,CAR,15minutes,201215514.63340575,0.005225184999999962
E02001666,CAR,15minutes,189253439.09115946,0.004910740000000098
E02001669,CAR,15minutes,141869663.635594,0.0036846549999999994
E02001670,CAR,15minutes,93863401.54264496,0.0024380249999999986
E02001671,CAR,15minutes,166245718.33418313,0.004315724999999944
E02001672,CAR,15minutes,166206084.6963794,0.00431635499999994
E02001673,CAR,15minutes,125192969.62367402,0.0032504599999999347
E02001674,CAR,15minutes,95623991.81297787,0.0024834699999999564
E02001675,CAR,15minutes,131983537.4305178,0.0034287200000000175
E02001676,CAR,15minutes,132771928.88489525,0.003450289999999955
E02001678,CAR,15minutes,196713742.61651137,0.005116265000000046
E02001679,CAR,15minutes,184030987.524866,0.004785899999999964
E02001680,CAR,15minutes,231630139.8795743,0.006026870000000041
E02001681,CAR,15minutes,141663583.01020297,0.003685674999999878
E02001682,CAR,15minutes,244498359.563993,0.005831620000000023
E02001683,CAR,15minutes,145514419.2987312,0.0034709100000000046
E02001684,CAR,15minutes,392003705.4592182,0.009360875000000074
E02001685,CAR,15minutes,249223238.57037893,0.005946080000000117
E02001686,CAR,15minutes,231131201.04527542,0.005514615000000008
E02001688,CAR,15minutes,221003087.80509207,0.005274140000000023
E02001689,CAR,15minutes,256711610.49027538,0.006125494999999961
E02001690,CAR,15minutes,233635632.47202533,0.005573394999999982
E02001691,CAR,15minutes,172051405.4440244,0.004105490000000026
E02001692,CAR,15minutes,160392440.12740704,0.0038272999999999567
E02001693,CAR,15minutes,178312541.42989454,0.004254890000000076
E02001694,CAR,15minutes,307374036.2817841,0.007331980000000031
E02001695,CAR,15minutes,495084969.28970164,0.011825400000000087
E02001696,CAR,15minutes,268990306.5114808,0.006423515000000007
E02001697,CAR,15minutes,162019481.8536542,0.0038679750000000595
E02001698,CAR,15minutes,188712736.52877444,0.004509539999999994
E02001699,CAR,15minutes,211295477.87801751,0.005044699999999995
E02001700,CAR,15minutes,1006982.5363212241,2.404999999999534e-05
E02001701,CAR,15minutes,209181282.6679257,0.004996849999999937
E02001702,CAR,15minutes,258105037.52767366,0.006168364999999973
E02001703,CAR,15minutes,175714885.2007095,0.004200100000000034
E02001704,CAR,15minutes,514714037.62288976,0.012305999999999961
E02001705,CAR,15minutes,116251008.96023817,0.0027792450000000473
E02001706,CAR,15minutes,528552371.4952088,0.012640010000000129
E02001707,CAR,15minutes,305293565.9531228,0.007302659999999976
E02001708,CAR,15minutes,631452189.3853062,0.01500084999999997
E02001709,CAR,15minutes,376554362.15023816,0.008942709999999928
E02001710,CAR,15minutes,305224682.1772849,0.007256115000000062
E02001711,CAR,15minutes,499633315.89869446,0.011878825000000008
E02001712,CAR,15minutes,227862042.63815844,0.005420739999999995
E02001713,CAR,15minutes,168204478.6276941,0.004002224999999995
E02001714,CAR,15minutes,221931630.509612,0.005278389999999955
E02001715,CAR,15minutes,323252542.2462989,0.007688699999999939
E02001718,CAR,15minutes,548569657.2692304,0.013046969999999904
E02001720,CAR,15minutes,203338223.94459507,0.004840844999999972
E02001721,CAR,15minutes,340167615.3995586,0.008096585000000146
E02001722,CAR,15minutes,453286622.31207466,0.010786485000000044
E02001723,CAR,15minutes,427039213.3120223,0.010165114999999949
E02001724,CAR,15minutes,290021104.61468184,0.006904365000000062
E02001725,CAR,15minutes,220878180.59754732,0.005256415000000005
E02001726,CAR,15minutes,431148400.2251788,0.010262119999999854
E02001727,CAR,15minutes,144950799.28216624,0.0034505950000000285
E02001728,CAR,15minutes,568232817.4194268,0.013526240000000004
E02001729,CAR,15minutes,182330330.55877608,0.004342669999999986
E02001730,CAR,15minutes,252818149.92468354,0.006021225000000094
E02001731,CAR,15minutes,145294682.75366372,0.0034618899999999636
E02001732,CAR,15minutes,479992753.8240074,0.011427094999999913
E02001733,CAR,15minutes,156587183.86276317,0.003729060000000029
E02001734,CAR,15minutes,271522170.7461366,0.0064678550000000215
E02001735,CAR,15minutes,101981394.02595861,0.0024286850000000033
E02001736,CAR,15minutes,117834873.32627593,0.0028074799999999807
E02001737,CAR,15minutes,86746880.314381,0.0020659649999999643
E02001738,CAR,15minutes,121780486.52598684,0.0028883600000000316
E02001739,CAR,15minutes,390395042.33995295,0.009254795000000052
E02001740,CAR,15minutes,131101554.37025705,0.003109850000000074
E02001741,CAR,15minutes,238527435.59581485,0.005660694999999993
E02001742,CAR,15minutes,124635305.22342266,0.0029564400000000064
E02001743,CAR,15minutes,79481105.84182967,0.0018862400000000004
E02001744,CAR,15minutes,169399737.47249195,0.00401987000000009
E02001745,CAR,15minutes,974420.3612487781,2.313000000000382e-05
E02001746,CAR,15minutes,152783076.25310636,0.0036267049999999836
E02001747,CAR,15minutes,139973912.81179488,0.0033242150000000036
E02001748,CAR,15minutes,380057261.06608856,0.00902466000000006
E02001749,CAR,15minutes,217085098.96376452,0.005152990000000055
E02001751,CAR,15minutes,155003883.42817515,0.0036814099999999753
E02001752,CAR,15minutes,213073060.17301956,0.005063845000000032
E02001754,CAR,15minutes,181650318.3489139,0.004316894999999963
E02001755,CAR,15minutes,112407158.53919552,0.0026702099999999984
E02001756,CAR,15minutes,131170894.36127664,0.0031171199999999607
E02001757,CAR,15minutes,332508581.66972375,0.007904094999999943
E02001758,CAR,15minutes,226916815.62276828,0.005393375000000056
E02001759,CAR,15minutes,149754561.16864282,0.0035594049999999634
E02001760,CAR,15minutes,247017258.13661292,0.005873084999999879
E02001761,CAR,15minutes,301502243.42634827,0.007165925000000024
E02001762,CAR,15minutes,177348548.95636708,0.004217649999999979
E02001763,CAR,15minutes,214768266.6040944,0.005106725000000011
E02001764,CAR,15minutes,154618796.06011724,0.003676794999999989
E02001765,CAR,15minutes,269768822.5476662,0.006414920000000053
E02001766,CAR,15minutes,182884076.01509,0.004350240000000141
E02001767,CAR,15minutes,233009097.72030267,0.005542395000000106
E02001768,CAR,15minutes,83102787.46481414,0.0019776749999999266
E02001769,CAR,15minutes,150576559.8418185,0.0035852750000000444
E02001770,CAR,15minutes,115909095.99214336,0.002759109999999994
E02001771,CAR,15minutes,96926083.17622934,0.0023075549999999902
E02001772,CAR,15minutes,149059324.70313802,0.0035498099999999714
E02001773,CAR,15minutes,149600847.46636355,0.0035627500000000143
E02001774,CAR,15minutes,300617197.89670205,0.00716565999999988
E02001775,CAR,15minutes,114304612.51747319,0.00272212999999992
E02001776,CAR,15minutes,108987080.82167812,0.0025967549999999988
E02001777,CAR,15minutes,100453331.54250714,0.002393710000000021
E02001778,CAR,15minutes,122810755.93883386,0.0029249500000000524
E02001779,CAR,15minutes,316684643.4418247,0.007550274999999915
E02001780,CAR,15minutes,193093479.4820833,0.0046001949999999086
E02001781,CAR,15minutes,454024211.4170848,0.010832740000000016
E02001782,CAR,15minutes,260614457.47652394,0.006217940000000032
E02001783,CAR,15minutes,295807896.7855627,0.007051769999999867
E02001784,CAR,15minutes,477906994.23112303,0.011405545000000064
E02001785,CAR,15minutes,128802801.23293363,0.003069780000000057
