"timestamp", "logmsg", "LogglyNotifications.type", "logtypes", "syslog.appName", "syslog.facility", "syslog.host", "syslog.priority", "syslog.severity", "tags"
"2021-07-05 12:34:55.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:34:27.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:33:59.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:33:30.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:33:02.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:32:33.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:32:05.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:31:36.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:31:08.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:30:39.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:30:11.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:29:43.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:29:14.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:28:46.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:28:17.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:27:49.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:27:21.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:26:52.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:26:24.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:25:56.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:25:27.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:24:59.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:24:30.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:24:02.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:23:34.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:23:05.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:22:37.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:22:09.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:21:40.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:21:12.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:20:44.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:20:15.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:19:47.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:19:19.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:18:50.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:18:22.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:17:53.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:17:25.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:16:57.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:16:28.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:16:00.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:15:31.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=18 Atten=14 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:14:32.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:14:03.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:13:35.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:13:07.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:12:38.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:12:10.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:11:42.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:11:13.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:10:45.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:10:16.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:09:48.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:09:20.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:08:51.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:08:23.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:07:55.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:07:26.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:06:58.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:06:29.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:06:01.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:05:33.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:05:04.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:04:36.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:04:07.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:03:39.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:03:11.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:02:42.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:02:14.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:01:46.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:01:17.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:00:49.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 12:00:20.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:59:52.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:59:24.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:58:55.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:58:27.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:57:58.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:57:30.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:57:02.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:56:33.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:56:05.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:55:37.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:55:08.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:54:40.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:54:11.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 11:53:43.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
